earnings,gender,age,region,education
6.538461685,male,54,South,13
17.30769157,male,40,South,12
14.02243614,male,38,South,12
13.31360912,female,35,South,12
23.55769157,female,28,South,12
14.37932682,male,33,South,12
15.86538506,male,37,South,12
9,male,33,South,12
11.93633938,male,40,South,13
17.09401703,female,38,South,14
13.46153831,female,41,South,13
15.86538506,male,39,South,12
7.211538315,female,33,South,12
19.23077011,female,44,South,13
10.57692337,male,38,South,13
19.23077011,male,46,South,13
18.19126892,female,55,South,14
9.615385056,male,61,South,14
16.82692337,male,37,South,13
15.86538506,female,38,South,14
4.326922894,female,35,South,14
33.65384674,male,37,South,12
4.437870026,male,38,South,12
16.82692337,male,38,South,14
12.01923084,female,49,South,12
24.51922989,female,57,South,12
9.615385056,male,50,South,6
16.34615326,female,44,South,13
13.22115421,male,30,South,12
10.17836571,female,50,South,11
20.19230843,female,36,South,18
8.17307663,female,23,South,9
11.53846169,male,26,South,6
11.53846169,male,30,South,6
19.23077011,female,35,South,14
19.23077011,male,55,South,13
20.76922989,male,40,South,12
20.19230843,female,35,South,12
20,female,41,South,16
19.23077011,male,42,South,16
18.66666603,male,41,South,13
9.615385056,female,58,South,12
11.32417583,male,46,South,12
10.79567337,male,45,South,12
6.730769157,female,44,South,12
20.38461494,male,29,South,16
9.615385056,female,41,South,12
19.6065712,male,44,South,12
19.49064445,female,49,South,16
43.26922989,male,57,South,13
6.730769157,male,55,South,12
25.48077011,female,52,South,18
29.80769157,female,63,South,16
19.23077011,male,41,South,12
14.90384579,male,41,South,9
10.09615421,female,48,South,14
9.230769157,male,55,South,13
16.82692337,female,28,South,14
6.971153736,female,47,South,14
12.30769253,male,48,South,14
14.70588207,male,45,South,12
7.632211685,female,39,South,12
12.5,male,29,South,10
15,female,22,South,12
7.451922894,female,54,South,10
7.451922894,male,39,South,12
8.653845787,male,64,South,12
10.375,male,48,South,12
14.42307663,male,42,South,10
15.23668671,female,33,South,16
10.09615421,female,32,South,13
23.93162346,male,33,South,14
31.53846169,female,37,South,16
48.07692337,male,42,South,16
14.87932682,female,45,South,14
10.13986015,male,56,South,12
4.807692528,male,23,South,10
13.05000019,male,42,South,12
33.65384674,male,35,South,16
26.92307663,male,29,South,20
7.692307472,female,61,South,12
43.46154022,male,37,South,18
45.19230652,female,62,South,18
5.192307472,male,64,South,18
25.64102554,male,41,West,18
19.71153831,male,39,Midwest,16
24.02906036,male,52,Midwest,18
11.53846169,female,47,Midwest,16
12.01923084,female,28,Midwest,13
26.31579018,female,33,Midwest,16
9.615385056,male,34,Midwest,13
8.17307663,male,41,Midwest,12
16.82692337,female,23,Midwest,16
21.3286705,male,53,Midwest,12
16.34615326,male,51,Midwest,13
24.03846169,female,46,Midwest,16
13.60946751,male,57,Midwest,16
11.53846169,male,38,Midwest,13
11.53846169,female,29,Midwest,14
23.07692337,male,30,Midwest,16
15.70512867,male,60,Midwest,13
12.5,male,40,Midwest,16
8.082120895,male,32,Midwest,13
25.17482567,male,54,Midwest,16
12.69230747,male,29,Midwest,13
14.05325413,male,25,West,14
19.23077011,male,40,Midwest,12
12.01923084,male,40,Midwest,12
11.83431911,female,40,Midwest,14
11.53846169,female,51,Midwest,14
15.86538506,male,51,Midwest,12
11.05769253,female,44,Midwest,14
13.31360912,male,42,Midwest,12
14.42307663,female,33,Midwest,16
4.807692528,female,52,Midwest,13
7.211538315,male,39,Midwest,12
14.42307663,male,47,Midwest,16
19.61538506,female,45,Midwest,16
12.82051277,male,21,Midwest,12
17.09401703,female,45,Midwest,16
11.11111069,male,33,Midwest,12
9.134614944,female,26,Midwest,14
16.82692337,male,30,Midwest,12
12.98076916,male,45,Midwest,12
16.34615326,female,44,Midwest,13
22.09375,male,41,Midwest,13
9.846634865,female,50,Midwest,12
21.875,female,53,Midwest,16
9.615385056,male,38,Midwest,13
12.41758251,male,50,Midwest,12
9.615385056,male,46,Midwest,8
6.410256386,male,43,Midwest,16
12.53846169,male,30,Midwest,12
22.11538506,female,48,Midwest,13
9.410749435,female,45,Midwest,13
12.82051277,male,35,Midwest,12
8.097166061,female,37,Midwest,14
12.25961494,female,46,Midwest,12
16.34615326,female,43,Midwest,12
10.57692337,female,40,Midwest,12
6.730769157,male,48,Midwest,13
4.807692528,female,54,Midwest,12
12.82051277,male,56,Midwest,16
13.46153831,male,49,Midwest,12
13.73626328,female,51,Midwest,12
17.4291935,male,49,Midwest,14
9.777777672,female,42,Midwest,14
9.890110016,male,47,Midwest,12
19.23077011,male,24,Midwest,14
10.09711552,female,22,Midwest,10
10.5714283,female,45,Midwest,12
29.9145298,male,43,Midwest,12
32.05128098,male,44,Midwest,16
9.615385056,female,27,Midwest,14
19.23077011,male,41,Midwest,13
8.07692337,male,35,Midwest,16
7.692307472,female,33,Midwest,16
28.84615326,male,48,Midwest,16
6.25,female,45,Midwest,13
9.081196785,female,21,Midwest,12
38.75,male,43,Midwest,18
5.769230843,female,43,Midwest,12
23.07692337,male,54,Midwest,13
17.55952454,female,52,Midwest,16
14.42307663,female,56,Midwest,13
26.92307663,male,44,Midwest,16
5.219780445,female,43,Midwest,13
17.94871712,male,39,Midwest,12
5.769230843,female,39,Midwest,12
41.45299149,male,42,West,18
23.07692337,female,44,Midwest,16
5.197504997,female,59,Midwest,16
26.92307663,female,38,Midwest,16
13.46153831,male,39,Midwest,12
13.46153831,male,41,Midwest,12
4.945055008,female,40,Midwest,12
15.73426533,male,51,Midwest,13
6.593406677,female,43,Northeast,12
30.76922989,male,36,Midwest,20
32.05128098,female,49,Midwest,18
37.39316177,male,52,Midwest,18
16.82692337,male,34,Midwest,12
13.94230747,female,33,Midwest,14
12.01923084,male,33,Midwest,12
9.890110016,female,28,Midwest,12
15.38461494,female,42,Midwest,12
5.528846264,female,49,Midwest,11
23.82943153,male,38,Midwest,12
17.71255112,female,39,Midwest,16
12.98076916,female,42,Midwest,13
21.63461494,male,48,Midwest,13
33.75,male,41,Midwest,12
34.18803406,male,35,Midwest,14
17.30769157,female,39,Midwest,16
28.36538506,female,44,Midwest,13
14.42307663,female,48,Midwest,16
8.653845787,female,31,Midwest,12
49.45055008,male,46,Midwest,19
15.63025188,female,35,Midwest,18
24.11873817,male,45,Midwest,16
23.75166702,female,47,Midwest,16
37.5,male,46,Midwest,16
11.53846169,male,24,Midwest,16
13.46153831,male,26,Midwest,13
19.23077011,male,24,Midwest,16
11.77884579,female,48,Midwest,16
31.73077011,male,54,Midwest,12
8.653845787,male,31,Midwest,12
25.48077011,male,47,Midwest,13
10.57692337,female,50,Midwest,12
14.35000038,male,51,Midwest,8
12,male,45,Midwest,12
13.75,female,42,Midwest,16
17.62820435,male,61,Midwest,16
31.75312996,female,51,Midwest,16
10,male,46,Midwest,12
18.69658089,male,34,Midwest,12
48.07692337,female,34,Midwest,16
21.15384674,female,32,Midwest,16
17.94871712,male,36,Midwest,16
8.17307663,female,29,Midwest,13
29.05982971,female,48,Midwest,16
18.91025734,male,45,Midwest,13
25,female,43,Midwest,13
24.03846169,male,35,Midwest,14
10.76923084,male,33,Midwest,13
12.01923084,female,51,Midwest,13
10.57692337,female,21,Midwest,13
14.90384579,female,42,Midwest,14
18.75,male,42,Midwest,14
18.26922989,female,53,Midwest,12
22.30769157,male,56,Midwest,18
21.46690559,female,40,Midwest,20
22.22222137,male,36,Midwest,18
24.03846169,female,48,Midwest,18
40.86538315,male,36,Midwest,14
41.15384674,male,43,Midwest,16
18.04999924,female,35,Midwest,14
17.11538506,male,46,Midwest,14
5.769230843,female,28,Midwest,12
15.79670334,male,28,Midwest,12
10.98901081,female,38,Midwest,6
6.131578922,male,40,Midwest,12
21.36752129,male,36,West,16
32.05128098,male,42,Midwest,18
9.615385056,male,48,Midwest,12
7.142857075,male,23,Midwest,13
26.44230843,male,27,Midwest,13
19.23077011,male,32,Midwest,14
18.75,female,31,Midwest,12
50.96154022,female,41,Midwest,16
38.46154022,male,46,Midwest,14
10.09615421,male,23,Midwest,16
15.38461494,male,54,Midwest,14
24.03846169,female,55,Midwest,18
8.516483307,female,43,Midwest,11
19.23077011,male,54,Midwest,12
16.82692337,female,50,Midwest,12
7.352941036,male,45,Midwest,14
8.333333015,female,28,Midwest,16
8.241758347,male,35,Midwest,16
12.01923084,male,25,Midwest,12
5.048077106,female,26,Midwest,13
8.012820244,male,27,Midwest,12
9.615385056,male,24,Midwest,12
12.89999962,female,28,Midwest,12
38.46154022,male,42,Midwest,18
14.03846169,male,50,Midwest,12
12.66578293,female,40,Midwest,12
24.03846169,male,43,Midwest,12
9.615385056,female,33,Midwest,12
26.49572563,male,34,Midwest,12
20.2429142,male,29,Midwest,13
9.855769157,female,28,Midwest,13
32.96703339,female,29,Midwest,20
32.05128098,female,40,Midwest,16
36.6300354,male,53,Midwest,13
38.46154022,female,51,Midwest,12
19.23077011,male,35,Midwest,16
25.86996269,male,36,Midwest,13
31.25,male,46,Midwest,16
24.51922989,male,36,Midwest,12
12.98076916,male,31,Midwest,14
12.98076916,female,30,Midwest,13
34.96503448,male,45,Midwest,19
30.28846169,female,47,Midwest,16
6.657051086,female,27,South,12
30.76922989,female,45,Midwest,18
28.84615326,male,41,Midwest,18
15.69635582,female,40,Midwest,18
28.84615326,female,47,Midwest,16
25,male,50,Midwest,12
30.76922989,female,44,Midwest,18
26.92307663,male,50,Midwest,18
16.02564049,female,46,Midwest,18
33.65384674,male,63,Midwest,12
3.885003805,female,30,Midwest,14
2.136752129,male,51,Midwest,12
14.10256386,female,49,Midwest,13
8.653845787,female,24,Midwest,16
23.55769157,male,40,Midwest,12
7.692307472,female,36,Midwest,12
10.09615421,female,42,Midwest,12
4.362500191,female,33,Midwest,12
24.03846169,male,29,Midwest,19
16.42628288,female,42,Midwest,12
35.28845978,male,50,Midwest,20
15.86538506,female,37,Midwest,14
17.48251724,male,45,Midwest,12
15.38461494,female,37,Midwest,13
16.34615326,male,42,Midwest,12
26.96886444,male,37,Midwest,13
26.55677605,male,36,Midwest,14
18.26922989,male,46,Midwest,12
8.17307663,female,38,Midwest,12
12.92307663,female,32,Midwest,16
19.95192337,male,29,Midwest,12
16.04277992,male,50,Midwest,12
14.9572649,female,53,Midwest,13
15.68825912,female,40,Midwest,12
23.07692337,male,48,Midwest,18
26.78583908,male,34,Midwest,14
15.53254414,female,41,Midwest,16
14.7435894,male,41,Midwest,12
29.20000076,female,49,Midwest,18
18.58974266,male,44,West,18
28.84615326,male,54,Midwest,13
18.02884674,male,51,Midwest,16
24.35897446,male,34,Midwest,14
40.38461685,male,37,Midwest,16
26.82692337,female,40,Midwest,12
44.71154022,female,37,Midwest,13
10.57692337,male,43,Midwest,10
17.35459709,male,32,Midwest,14
15.38461494,male,34,Midwest,12
6.730769157,female,54,Midwest,12
18.26922989,female,50,Midwest,12
19.23077011,male,53,Midwest,14
25.96153831,male,52,Midwest,14
14.42307663,female,46,Midwest,16
22.52747345,male,39,Midwest,12
24.03846169,male,59,Midwest,12
19.23077011,female,46,Midwest,12
7.692307472,female,55,Midwest,11
24.91258812,male,34,Midwest,13
14.42307663,male,25,Midwest,13
6.25,female,54,Midwest,13
9.615385056,male,43,Midwest,16
6,female,54,Midwest,11
13.46153831,male,57,Midwest,12
19.23077011,male,46,Midwest,13
20.67307663,female,46,Midwest,13
16.82692337,male,47,Midwest,12
7.393162251,male,43,Midwest,16
13.46153831,male,44,Midwest,12
15.86538506,male,32,Midwest,18
21.15384674,female,31,Midwest,18
18.78354263,male,35,Midwest,12
18.75,female,54,Midwest,12
25,male,57,Midwest,12
4.807692528,female,31,Midwest,13
14.05325413,male,30,Midwest,13
7.5,male,27,Midwest,11
11.53846169,female,26,Midwest,12
41.45299149,male,42,Midwest,18
27.40384674,male,40,Midwest,12
12.5,female,49,Midwest,13
14,male,35,Midwest,12
25.64102554,male,44,Midwest,11
14.42307663,female,21,Midwest,13
11.38461494,male,35,Midwest,16
12.5,female,34,Midwest,16
36.05769348,female,47,Midwest,18
23.31730843,male,40,Midwest,13
8.547008514,male,34,Midwest,12
13.15789509,female,41,Midwest,12
24.43910217,male,34,Midwest,13
15.38461494,female,30,Midwest,13
14.42307663,male,40,Midwest,12
12.98076916,female,45,Midwest,13
11.96581173,male,34,Midwest,12
12.01923084,female,33,Midwest,16
14.61538506,male,44,Midwest,18
40.06410217,male,50,Midwest,12
5.203619957,male,33,South,14
16.34615326,male,34,South,16
12.01923084,female,33,South,12
8.155448914,male,38,South,12
20.83333397,female,36,South,16
16.9871788,male,36,South,12
25.88653755,male,34,South,12
15.10988998,male,35,South,14
8.854166985,male,48,South,12
7.211538315,female,45,South,12
25,male,35,South,14
38.46154022,male,37,South,18
27.2435894,male,34,South,16
15.06410217,female,60,South,13
8.461538315,male,38,South,13
8.17307663,female,51,South,13
9.615385056,male,29,South,14
5.769230843,female,35,South,12
9.615385056,female,49,South,13
14.42307663,female,56,South,16
13.46153831,female,27,South,16
13.46153831,male,28,South,13
8.17307663,male,23,South,10
7.211538315,female,44,South,12
12.01923084,female,41,South,18
18.55600548,male,37,South,16
23.07692337,female,41,South,13
27.47252655,male,43,South,12
11.53846169,female,29,South,13
8.653845787,male,42,South,12
18.16239357,male,32,South,12
19.23077011,male,24,South,13
12.30769253,male,44,South,18
22.35294151,male,36,West,13
11.75213718,female,53,South,13
17.45672989,male,26,South,10
18.75,male,32,Midwest,12
16.82692337,male,34,South,14
20.67307663,male,27,South,14
4.807692528,male,34,South,14
47.2756424,male,58,South,14
24.03846169,male,61,South,13
16.15384674,male,43,South,13
14.42307663,female,32,South,14
9.5,female,60,South,16
10.09615421,male,43,South,13
25.64102554,male,28,South,13
21.63461494,female,27,South,13
13.94230747,female,54,South,13
14.42307663,female,59,South,12
9.274999619,female,50,South,13
11.21794891,male,24,South,13
14.42307663,female,26,South,14
23.07692337,male,26,South,12
40,male,51,South,13
29.45990181,male,42,South,13
12.5,female,40,South,11
8.17307663,male,22,South,13
9.615385056,male,25,South,13
9.615385056,male,51,South,14
10.1214571,female,32,South,13
13.84615421,male,28,South,12
25,female,38,South,16
9.615385056,male,36,South,14
9.29487133,male,50,South,12
14.90384579,male,32,South,14
11.53846169,male,31,South,13
19.23077011,female,55,South,16
7.115384579,female,38,South,12
48.07692337,female,42,South,19
23.07692337,male,40,West,16
48.07692337,male,40,South,16
11.18990421,male,28,South,12
2.09790206,female,26,South,12
11.33509636,female,47,South,12
7.692307472,female,61,West,13
15.38461494,male,63,West,12
40.86538315,male,48,West,13
22.73637772,male,51,West,16
30.44871712,male,50,West,16
18.07692337,female,59,West,16
26.44230843,male,52,West,14
17.09401703,male,30,West,12
19.23077011,male,36,West,16
25.34964943,male,46,West,12
37.69230652,male,40,West,16
26.59574509,female,39,West,13
14.61538506,male,52,West,14
13.36538506,female,29,West,16
16.13846207,male,50,West,13
36.53845978,female,50,West,16
5.494505405,female,44,West,12
16.34615326,female,52,West,14
8.17307663,male,21,West,12
13.46153831,male,57,West,13
7.451922894,female,42,West,12
12.36263752,male,40,West,12
5.128205299,female,31,West,12
17.30769157,female,38,West,18
13.84615421,male,41,West,12
7.692307472,female,29,West,14
28.84615326,male,30,West,16
16.82692337,female,52,West,12
19.25240326,male,36,West,16
26.44230843,male,32,West,13
24.03846169,male,38,West,16
28.84615326,male,41,West,14
13.46153831,male,36,West,13
14.42307663,female,33,West,14
7.692307472,male,58,West,14
8.241758347,male,27,West,13
12.98076916,male,27,West,13
57.69230652,female,36,West,20
11.05769253,female,29,West,16
14.42307663,male,31,West,12
9.861932755,female,42,West,12
17.78846169,male,38,West,16
12,male,35,South,13
31.65064049,male,42,West,18
25.38461494,male,42,West,14
17.34693909,male,33,West,13
18.5,female,64,West,16
12.01923084,male,49,West,13
45.67307663,female,51,West,18
23.07692337,male,50,West,12
34.96503448,male,39,West,20
57.69230652,female,31,West,19
19.23077011,male,35,West,16
22.11538506,female,45,West,16
23.07692337,male,47,West,14
24.04114532,male,42,Midwest,18
27.40384674,male,35,West,12
48.07692337,female,31,West,16
22.11538506,male,35,West,14
36.05769348,female,42,West,12
12.30769253,male,28,West,16
10.48951054,male,46,West,10
14.69999981,female,47,West,12
5.769230843,female,42,West,12
36.05769348,male,41,West,14
36.05769348,female,34,West,20
20.48077011,male,35,West,13
8.75,male,36,West,12
17.30769157,male,37,West,14
8.653845787,female,51,West,12
22.59615326,female,47,West,18
25.48077011,male,33,West,16
11.63605785,male,26,West,12
15.55624104,female,27,West,12
22.05695343,male,35,West,12
13.15789509,female,63,Northeast,12
14.42307663,male,44,Northeast,12
11.05769253,female,27,West,12
22.59615326,male,31,Northeast,16
24.03846169,male,46,Northeast,16
12.98076916,male,32,Northeast,12
43.75,male,39,Northeast,12
12.01923084,female,50,Northeast,12
21.47525597,female,31,Northeast,16
12.5854702,male,30,Northeast,13
45.67307663,male,33,West,16
28.84615326,male,45,Northeast,14
13.67521381,female,43,Northeast,16
21.39422989,male,37,Northeast,18
35.09615326,female,52,Northeast,18
24.03846169,male,40,Northeast,12
32.96703339,male,33,Northeast,12
15.38461494,female,34,Northeast,13
11.53846169,male,39,Northeast,12
51.44230652,female,35,Northeast,16
44.23077011,male,39,Northeast,18
25.64102554,male,38,Northeast,14
23.78542519,female,38,Northeast,18
38.46154022,male,46,Northeast,19
11.53846169,female,38,Northeast,16
19.23077011,male,34,Northeast,18
14.10256386,female,34,Northeast,13
9.79020977,female,29,Northeast,13
12.01923084,female,45,Northeast,12
15.86538506,male,50,Northeast,12
39.3162384,male,35,Northeast,16
25.98752594,female,33,Northeast,16
18.84615326,male,46,Northeast,13
13.94230747,female,39,Northeast,14
24.95421219,male,26,Northeast,16
10.57788467,male,41,Northeast,12
21.90384674,female,39,Northeast,14
16.66666603,male,29,Northeast,19
8.241758347,female,53,Northeast,13
21.63461494,male,34,Northeast,16
15.38461494,female,31,Northeast,12
9.615385056,male,29,Northeast,9
25,male,44,Northeast,13
9.15750885,female,60,Northeast,12
17.54807663,female,44,Northeast,12
21.63461494,male,25,Northeast,12
13.67521381,male,45,Northeast,16
22.22222137,female,44,Northeast,16
18.75,male,25,South,12
20.19230843,female,41,Northeast,13
19.71153831,male,46,Northeast,14
46.15384674,female,43,Northeast,20
12.5,female,43,Northeast,16
21.15384674,male,44,Northeast,14
23.07692337,male,35,Northeast,16
14.90384579,female,34,Northeast,14
14.65201473,male,36,Northeast,12
15.82692337,male,42,Northeast,12
25,male,38,Northeast,12
32.69230652,female,45,Northeast,13
21.36752129,male,47,Northeast,12
22.59615326,male,35,Northeast,12
25.96153831,female,40,Northeast,14
38.46154022,male,45,Northeast,18
19.04761887,female,46,Northeast,13
36.93221283,male,36,Northeast,16
51.28205109,male,30,Midwest,18
45.67307663,male,37,Northeast,18
31.06508827,male,41,Northeast,19
12.98076916,female,40,Northeast,12
13.94230747,male,37,Northeast,14
27.77777863,male,40,Northeast,13
12.5,female,62,Northeast,12
23.55769157,male,44,Northeast,12
36.05769348,male,43,Northeast,16
14.42307663,male,49,Northeast,12
14.23076916,male,41,Northeast,13
16.82692337,female,48,Northeast,13
12.36263752,female,47,Northeast,14
38.46154022,male,44,Northeast,16
19.52662659,male,45,Northeast,13
8.75,male,21,Northeast,9
20.2429142,female,41,Northeast,12
21.63461494,male,45,Northeast,12
48.07692337,female,39,Northeast,19
60.09615326,male,41,Northeast,19
48.07692337,female,48,Northeast,16
31.25,male,32,Northeast,16
15.38461494,male,32,Northeast,19
16.82692337,female,34,Northeast,12
16.34615326,male,34,Northeast,12
4.326922894,female,34,Northeast,14
4.225961685,male,34,Northeast,14
6.730769157,female,39,Northeast,16
31.25,male,44,Northeast,12
19.23077011,male,37,Northeast,12
13.46153831,male,40,Northeast,12
16.66666603,male,36,Northeast,14
33.07692337,male,38,Northeast,16
34.18803406,female,38,Northeast,16
9.615385056,female,36,Northeast,12
13.46153831,male,34,Northeast,12
21.67832184,male,53,Northeast,18
12.30769253,female,49,Northeast,18
16.34615326,male,47,Northeast,12
22.11538506,female,44,Northeast,12
6.122448921,female,30,Northeast,13
17.9765892,male,31,Northeast,12
19.25080109,male,40,Northeast,14
19.23077011,male,27,Northeast,12
20.19230843,male,49,Northeast,13
7.211538315,male,29,Northeast,12
11.25,female,27,Northeast,12
11.25,female,27,Northeast,12
6,female,29,Northeast,18
32.21154022,male,38,Northeast,19
16.78321648,female,36,Northeast,18
18.26922989,female,46,Northeast,13
33.65384674,male,54,Northeast,12
19.87179565,male,36,Northeast,16
21.15384674,female,31,Northeast,16
61.05769348,male,44,Northeast,18
23.07692337,male,31,Northeast,14
16.82692337,female,30,Northeast,18
28.84615326,female,45,Northeast,14
7.309771538,female,26,Northeast,12
5.769230843,female,42,Northeast,12
14.42307663,male,43,Northeast,12
15.38461494,male,41,Northeast,12
17.09401703,female,38,Northeast,12
15.10416698,male,63,Northeast,11
19.23077011,male,44,Northeast,14
6,male,21,Northeast,12
24.58701897,female,39,Northeast,16
4.807692528,male,43,Northeast,16
27.74725342,male,32,Northeast,8
9.340659142,female,42,Northeast,13
36.05769348,male,41,Northeast,12
27.47252655,male,39,Northeast,12
12.5,male,44,Northeast,12
11.6279068,female,48,Northeast,14
26.49572563,male,53,Northeast,13
38.46154022,male,52,Northeast,16
17.09401703,female,32,Northeast,10
11.21794891,female,29,Northeast,12
17.78846169,male,33,Northeast,12
48.07692337,male,42,Northeast,12
9.615385056,male,22,Northeast,13
18.46153831,male,36,Northeast,13
9.230769157,female,44,Northeast,16
29.21597672,male,38,Northeast,13
32.05128098,male,47,Northeast,12
15.18218613,female,41,Northeast,16
26.31579018,male,44,Northeast,13
26.50727654,male,56,Northeast,12
21.74471092,male,37,Northeast,13
11.53846169,male,27,Northeast,11
6.419871807,male,51,Northeast,16
21.63461494,male,42,Northeast,12
12.98076916,male,42,Northeast,12
18.51538467,male,42,Northeast,18
12.01923084,male,34,Northeast,13
15.86538506,male,41,Northeast,14
11.44230747,female,34,Northeast,12
23.07692337,male,40,Northeast,14
32.21154022,male,49,Northeast,18
33.33333206,male,38,Northeast,16
26.92307663,female,51,Northeast,18
25.64102554,male,50,Northeast,16
22.83653831,male,39,Northeast,12
11.05769253,female,40,Northeast,13
55.28845978,female,44,Northeast,19
38.46154022,male,55,Northeast,19
36.79999924,male,50,Northeast,16
38.46154022,female,46,Northeast,16
48.07692337,male,34,Northeast,18
25,male,34,Northeast,12
19.23077011,male,45,Northeast,18
38.46154022,female,44,Northeast,18
10.09615421,female,60,Northeast,12
10,male,47,Northeast,12
17.15176773,female,26,Northeast,12
19.23077011,male,28,Northeast,12
11,female,26,Northeast,6
12,male,46,Northeast,13
30.36437225,male,56,Northeast,16
19.23077011,female,30,Northeast,16
10.83333302,female,23,Northeast,12
18.26922989,male,27,Northeast,14
18.26922989,female,25,Northeast,16
21.63461494,male,39,Northeast,12
11.53846169,female,39,Northeast,16
25,male,44,Northeast,12
11.05769253,female,48,Northeast,12
11.05769253,female,24,Northeast,14
6.410256386,male,59,Northeast,16
9.655769348,female,41,Northeast,12
16.82692337,male,43,Northeast,12
13.94230747,male,40,Northeast,12
15.38461494,female,36,Northeast,14
9.615385056,female,34,Northeast,13
19.23077011,male,35,Northeast,16
33.65384674,female,59,Northeast,12
4.067307472,female,51,Northeast,16
21.63461494,male,58,Northeast,18
10,female,24,Northeast,12
10.57692337,female,34,Northeast,13
4.5,female,51,Northeast,12
16.82692337,male,56,Northeast,12
12.01923084,female,22,Northeast,13
12.01923084,female,54,Northeast,12
10.57692337,male,22,Northeast,12
8.115385056,female,27,Northeast,18
16.82692337,male,42,Northeast,12
10.57692337,female,41,Northeast,12
12.98076916,female,44,Northeast,12
54.9450531,male,38,Northeast,11
25.96153831,female,46,Northeast,16
15.68627453,male,34,Northeast,16
13.46153831,male,35,Northeast,10
10.09615421,female,33,Northeast,12
9.615385056,male,23,Northeast,12
9.615385056,female,32,Northeast,13
25,female,31,South,14
11.32932663,male,42,Northeast,12
18.26922989,female,31,Northeast,12
33.65384674,male,51,Northeast,16
6.593406677,female,50,Northeast,12
33.65384674,female,50,Northeast,12
17.30769157,female,43,Northeast,18
7.115384579,male,58,Northeast,14
28.84615326,male,35,Northeast,16
17.88908768,male,38,Northeast,14
12.5,female,36,Northeast,12
25.64102554,male,41,Northeast,13
14.10256386,female,43,Northeast,18
7.692307472,male,48,Northeast,16
15.93406582,female,47,Northeast,16
16.82692337,male,37,Northeast,16
31.39422989,female,34,Northeast,16
21.36752129,female,35,South,13
7.211538315,male,29,Northeast,14
11.53846169,female,23,Northeast,14
13.73626328,male,21,Northeast,13
11.53846169,male,38,Northeast,16
17.09401703,female,33,Northeast,16
9.615385056,male,61,Northeast,12
17.48251724,male,24,Northeast,16
25.96153831,female,47,Northeast,14
13.24786282,female,48,Northeast,12
25,male,48,Northeast,12
26.44230843,female,38,South,18
20.19230843,male,38,South,12
21.63461494,male,47,Northeast,12
10.98901081,male,22,Northeast,12
10.81730747,male,43,Northeast,10
9.615385056,male,43,Northeast,12
5.769230843,female,51,Northeast,16
16.02564049,male,45,Northeast,19
5.288461685,female,51,Northeast,8
24.03846169,female,43,Northeast,16
17.9765892,female,51,Northeast,13
42.73504257,male,35,Northeast,18
24.23077011,male,33,Northeast,14
30.76922989,male,41,Northeast,13
28.84615326,male,46,Northeast,14
15.38461494,male,44,Northeast,14
17.30769157,female,35,Northeast,14
17.78846169,female,45,Northeast,13
16.34615326,female,38,Northeast,13
35.57692337,male,46,Northeast,16
18.07692337,male,55,Northeast,16
9.5,male,35,Northeast,11
50.96154022,female,37,Northeast,12
12.17948723,male,46,Northeast,14
11.07692337,female,32,Northeast,13
20.06688881,female,45,Northeast,18
40.86538315,male,53,Northeast,14
27.88461494,male,51,Northeast,18
13.46153831,female,51,Northeast,13
20.83333397,male,52,Northeast,13
9.615385056,male,23,Northeast,16
51.28205109,male,39,Northeast,16
15,male,42,Northeast,16
16,male,37,Northeast,12
12,female,24,Northeast,12
28.84615326,male,39,Northeast,16
38.09869385,male,40,Northeast,16
11.53846169,female,43,Northeast,14
30.28846169,male,42,Northeast,14
33.65384674,male,44,Northeast,12
23.07692337,female,45,Northeast,16
13.98601437,female,50,Northeast,13
13.18681335,female,45,Northeast,13
43.26922989,male,35,Northeast,13
8.17307663,female,32,Northeast,16
14.90384579,female,34,Northeast,18
16.26373672,female,37,Northeast,12
23.07692337,male,40,Northeast,12
12.01923084,female,42,Northeast,12
26.44230843,male,40,Northeast,12
15.38461494,female,49,Northeast,16
5.769230843,male,24,Northeast,12
10.27472496,female,22,Northeast,16
26.44230843,male,47,Northeast,12
19.23077011,female,47,Northeast,12
15.38461494,male,59,Northeast,14
27.7923069,male,41,Northeast,14
34.61538315,male,42,South,18
51.28205109,male,40,South,18
12.08791256,female,36,Northeast,13
16.82692337,male,45,Northeast,12
6.009615421,female,36,Northeast,9
15.18218613,female,32,Northeast,13
21.63461494,male,38,Northeast,13
31.25,male,42,Northeast,18
8.75,male,43,Northeast,12
17.30769157,male,52,Northeast,16
19.23077011,female,50,Northeast,16
29.9145298,male,44,Northeast,12
7.692307472,female,36,Northeast,12
20.72829056,female,48,Northeast,16
8.653845787,male,39,Northeast,12
12.5,male,24,Northeast,12
13.20266247,female,40,Northeast,12
22.18934822,male,48,Northeast,12
7.400000095,female,47,Northeast,8
7.211538315,female,34,Northeast,12
9.615385056,male,29,Northeast,14
14.28571415,female,28,Northeast,14
16.19433212,female,38,Northeast,12
17.83124924,female,49,Northeast,12
11.63967609,female,49,Northeast,12
11.53846169,male,47,Northeast,12
16.82692337,female,33,Northeast,12
20.32966995,female,46,Northeast,13
14.61538506,male,47,Northeast,13
21.53846169,male,36,Northeast,13
19.23077011,male,27,Northeast,16
18.55769157,female,28,Northeast,16
13,male,35,Northeast,13
22.52747345,female,45,Northeast,14
14.42307663,male,46,Northeast,12
